setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_min,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
dtss,short,IVR,1309,1309,1,0,2025-03-19,7.0362,0.13775367789214338,86.4375,58.09375,1,33,15.347727359203821,0.3785493665479492,15,1,1,56.875,76.69375000000002
dtss,short,VZLA,1307,1307,1,0,2025-03-19,2.38,0.11609285714285715,59.90625,54.875,0,60,5.943518119731741,11.025656801821203,14,56,1,56.875,76.69375000000002
dtss,short,HESM,1310,1310,1,0,2025-03-20,40.1382,1.0004906368464777,72.5,73.25,1,27,9.153884208096047,0.1290966418174602,14,2,1,56.875,76.69375000000002
dtss,short,NEXT,1311,1312,2,0,2025-03-24,9.43,0.516042857142857,84.0625,65.625,1,29,8.274506547075271,0.5410403344129769,10,1,1,56.875,76.69375000000002
dtss,short,NEXT,1314,1314,1,0,2025-03-26,9.05,0.5013357142857141,84.0625,65.625,1,27,7.7592716599940195,0.1797198911479327,8,1,1,56.875,76.69375000000002
dtss,short,RRC,1311,1312,2,0,2025-03-24,40.2805,1.164625341121292,83.0,64.375,1,19,8.801878889080529,0.4932011678195355,12,2,1,56.875,76.69375000000002
dtss,short,VSEC,1311,1311,1,0,2025-03-21,120.0262,5.1288426570653955,76.8125,80.6875,1,30,3.8556498260275887,1.6254713252781985,11,2,0,56.875,76.69375000000002
dtss,short,LTH,868,868,1,0,2025-03-25,32.57,1.1972928571428572,,74.375,1,30,5.211757476688484,0.551243579265125,9,30,0,56.875,76.69375000000002
dtss,short,LTH,895,895,1,0,2025-05-02,32.32,1.1726428571428573,,64.5625,1,3,0.4093317902174578,0.7760248522872601,2,3,0,56.875,76.69375000000002
dtss,short,ROL,1314,1314,1,0,2025-03-26,52.424,0.9754946868429896,52.15625,97.125,1,18,3.3632210238562936,3.2518394734342704,8,6,0,56.875,76.69375000000002
dtss,short,ROL,1317,1317,1,0,2025-03-31,53.3924,0.9084381526645414,52.15625,97.125,1,15,4.677483246368626,2.425869193557761,5,3,0,56.875,76.69375000000002
dtss,short,EQT,1315,1315,1,0,2025-03-27,51.7065,1.5234881041348625,76.5,73.9375,1,16,5.676063474088811,1.9006464925029949,6,4,1,56.875,76.69375000000002
dtss,short,PRCH,1308,1308,1,0,2025-03-27,7.36,0.6386285714285714,91.4375,81.0625,1,26,4.251297423049393,0.6263421617752318,16,2,0,56.875,76.69375000000002
dtss,short,NWN,1318,1318,1,0,2025-04-01,41.1317,0.6680644343699521,23.671875,75.625,1,23,5.826145568181769,1.9612015440731614,6,14,0,56.875,76.69375000000002
dtss,short,NWN,1320,1320,1,0,2025-04-03,41.4665,0.6578180915984682,19.71875,73.0,1,21,6.425850394738826,1.4827944270375908,4,12,0,56.875,76.69375000000002
dtss,short,NWN,1343,1343,1,0,2025-05-07,42.5064,0.777157682235036,17.1875,55.46875,1,60,6.035666975297759,0.22402949466693395,5,1,0,56.875,76.69375000000002
dtss,short,ESS,1319,1319,1,0,2025-04-02,295.3468,5.995099796854951,43.84375,61.59375,1,17,10.15924220460028,-0.0320581619867722,5,1,0,56.875,76.69375000000002
dtss,short,MAA,1319,1319,1,0,2025-04-02,161.0326,2.7270106615086047,39.875,61.84375,1,18,7.676611257386181,0.15816443345709325,3,1,0,56.875,76.69375000000002
dtss,short,TJX,1327,1327,1,0,2025-04-14,129.0262,4.306577055217857,63.15625,72.4375,1,25,1.9155242834669932,1.305623077884423,4,25,1,56.875,76.69375000000002
dtss,short,BBIO,1337,1339,3,0,2025-05-01,38.4,1.477214285714285,85.4375,78.6875,0,60,4.4881775542768745,6.959721483487262,19,49,0,56.875,76.69375000000002
dtss,short,DUK,1340,1340,1,0,2025-05-02,117.4221,2.0178346642014384,38.71875,74.6875,1,1,0.6413600957997856,0.2776142968950764,1,1,0,56.875,76.69375000000002
dtss,short,NOMD,1340,1341,2,0,2025-05-05,19.0838,0.3794267880216025,30.171875,53.9375,1,2,2.539849483337763,0.2514171133053265,2,1,0,56.875,76.69375000000002
dtss,short,MBOT,1345,1345,1,0,2025-05-09,2.52,0.21857142857142858,67.4375,64.9375,1,2,0.7320261437908503,0.5947712418300648,2,1,1,56.875,76.69375000000002
dtss,short,RPRX,1236,1236,1,0,2025-05-12,32.5759,0.7151691510353057,34.125,90.25,1,58,1.5980089900132888,6.697993960972806,2,58,0,56.875,76.69375000000002
dtss,short,CSGS,1348,1348,1,0,2025-05-14,63.8255,1.600546897956795,48.09375,83.1875,1,56,2.5492417000633765,1.5828427578520516,54,12,0,56.875,76.69375000000002
dtss,short,AZO,1352,1353,2,0,2025-05-21,3872.6001,66.28075714285715,70.75,78.9375,1,2,0.7640241630139161,0.41339147561250633,2,1,0,56.875,76.69375000000002
dtss,short,FCFS,1366,1366,1,0,2025-06-10,130.893,2.567668646726925,61.40625,85.4375,1,29,1.4971566910382763,2.5036841587957968,5,11,0,56.875,76.69375000000002
dtss,short,FCFS,1377,1377,1,0,2025-06-26,136.5379,2.909272113934653,61.40625,85.4375,1,18,2.8473829623946085,0.09888194918356133,17,5,0,56.875,76.69375000000002
dtss,short,ACHR,1146,1147,2,1,2025-07-17,13.4,0.6562,81.875,52.875,1,16,5.867113684852178,0.5028954587016154,16,1,1,56.875,76.69375000000002
dtss,short,ACHR-WS,331,332,2,0,2025-07-17,13.4,0.6562,,52.875,0,60,7.977750685766536,0.6248095092959466,35,56,0,56.875,76.69375000000002
dtss,short,ARQQ,1076,1077,2,0,2025-07-17,42.1,3.641564285714286,,55.84375,0,60,4.336048676098773,5.464684525292309,36,58,0,56.875,76.69375000000002
dtss,short,HTZ,1018,1018,1,0,2025-07-23,7.9,0.5294928571428571,,50.25,1,10,4.589297036247624,0.16997396430546724,10,1,0,56.875,76.69375000000002
dtss,short,TSSI,1238,1239,2,0,2025-07-25,28.95,2.372142857142857,98.25,67.25,0,60,7.141222523336344,1.1677205660945498,28,8,1,56.875,76.69375000000002
dtss,short,TSSI,1247,1247,1,0,2025-08-06,28.75,2.902857142857143,98.6875,53.65625,0,60,5.766732283464568,-1.9291338582677169,20,1,1,56.875,76.69375000000002
dtss,short,TRON,488,488,1,0,2025-07-28,10.855,1.6828571428571428,,52.46875,0,60,5.339134125636672,-0.1099320882852295,45,1,0,56.875,76.69375000000002
dtss,short,FRHC,1399,1399,1,0,2025-07-29,179.21,6.385857142857142,77.6875,72.6875,1,7,0.7187758663117163,2.3176215297196907,1,6,1,56.875,76.69375000000002
dtss,short,GRPN,1405,1405,1,1,2025-08-06,30.67,1.715714285714286,87.625,53.03125,0,60,6.539550374687761,7.233139050791005,60,1,1,56.875,76.69375000000002
dtss,short,SYBT,1418,1419,2,0,2025-08-26,81.7561,2.1088873491484157,49.375,63.375,1,44,8.450333164042227,0.43492377569969426,36,1,0,56.875,76.69375000000002
dtss,short,CIG,1426,1426,1,0,2025-09-05,1.9118000268936157,0.03681672364473343,73.125,95.5625,1,47,3.099451780319214,7.49177885055542,25,47,0,56.875,76.69375000000002
dtss,short,ASST,650,650,1,1,2025-09-09,125.6,20.047,,22.5625,0,60,5.4871053025390335,6.305182820372125,31,1,0,56.875,76.69375000000002
dtss,short,HERE,660,660,1,0,2025-09-12,11.7,0.696142857142857,,41.84375,1,2,3.2608249538272114,2.772419454135033,2,1,0,56.875,76.69375000000002
dtss,short,PSIX,1436,1438,3,1,2025-09-23,115.78,6.372407142857143,98.5625,68.3125,1,31,6.6191627519091805,0.6151521571238501,21,1,1,56.875,76.69375000000002
dtss,short,FUBO,1437,1437,1,1,2025-09-22,54.72,2.952857142857142,74.625,63.1875,1,29,4.864441219158201,0.6502177068214812,22,1,1,56.875,76.69375000000002
dtss,short,OSS,1437,1437,1,0,2025-09-22,6.85,0.40245714285714296,68.8125,70.25,1,31,5.391878460883145,-0.024847366179184472,31,1,1,56.875,76.69375000000002
dtss,short,GHM,1444,1444,1,0,2025-10-02,57.42,2.5135714285714292,88.6875,88.375,1,25,1.0980392156862762,2.880363739698775,6,24,0,56.875,76.69375000000002
dtss,short,VRT,1445,1445,1,0,2025-10-02,161.5413,7.617843855997243,95.6875,90.1875,1,13,0.9012782127328802,2.991145353950071,3,7,0,56.875,76.69375000000002
dtss,short,MSFU,774,774,1,0,2025-10-08,50.1702,1.3770805682227238,,62.84375,0,60,8.29835724933763,3.7229725128320084,34,14,0,56.875,76.69375000000002
dtss,short,MSFL,392,392,1,0,2025-10-09,32.35,0.8607142857142842,,64.6875,0,60,8.074688796680515,4.362655601659753,33,13,0,56.875,76.69375000000002
dtss,short,OUST,1258,1258,1,0,2025-10-14,36.16,2.729142857142857,98.375,63.6875,1,14,3.0449120603015056,2.0116206030150763,6,1,1,56.875,76.69375000000002
dtss,short,OUST,1267,1267,1,0,2025-10-27,37.08,3.8404999999999987,98.375,63.6875,1,5,1.6846764744173939,0.031245931519334615,5,1,1,56.875,76.69375000000002
dtss,short,SLS,1453,1454,2,0,2025-10-15,2.18,0.12206428571428567,69.25,43.34375,1,19,6.062379308326998,2.4577213412136456,19,3,1,56.875,76.69375000000002
dtss,short,SLS,1456,1456,1,1,2025-10-17,2.14,0.13135,69.25,43.34375,1,17,5.329272934906739,2.5885039969547003,17,1,1,56.875,76.69375000000002
dtss,short,BTBT,1456,1456,1,1,2025-10-17,3.65,0.3596428571428571,77.75,44.8125,1,19,3.1976166832174777,2.502482621648461,19,1,1,56.875,76.69375000000002
dtss,short,BETR,1126,1126,1,1,2025-10-23,86.07,9.6915,99.3125,58.65625,1,14,3.476231749471186,0.6830727957488526,11,1,1,56.875,76.69375000000002
dtss,short,CTEV,1397,1397,1,0,2025-10-24,69.69,3.9252142857142864,99.6875,70.4375,1,9,2.0839626589995084,0.6114315869925222,7,3,1,56.875,76.69375000000002
dtss,short,CTEV,1399,1399,1,0,2025-10-28,71.18,3.7073571428571443,99.6875,70.4375,1,7,2.608327071652892,0.24545787334065367,5,1,1,56.875,76.69375000000002
dtss,short,PTIR,289,289,1,0,2025-10-29,35.7145,2.455581576022199,,8.21875,0,60,6.8673495620617215,1.2510681909319825,17,3,0,56.875,76.69375000000002
dtss,short,NTGR,1466,1466,1,0,2025-10-31,34.72,1.6841999999999986,60.6875,72.875,0,60,8.44614653841587,-0.20781379883624373,60,1,1,56.875,76.69375000000002
dtss,short,GTM,1361,1361,1,1,2025-11-03,11.8,0.37678571428571445,29.328125,60.46875,0,60,10.231279620853078,1.3535545023696671,60,1,0,56.875,76.69375000000002
dtss,short,LVS,1468,1468,1,0,2025-11-04,60.9619,1.6521223685983948,57.65625,93.375,1,56,2.14658347099848,5.524344786751641,51,18,0,56.875,76.69375000000002
dtss,short,WGS,1252,1252,1,0,2025-11-10,142.62,9.449664285714286,99.8125,83.125,0,60,6.46266345062901,2.989524193225307,60,15,0,56.875,76.69375000000002
dtss,short,WGS,1263,1263,1,0,2025-11-25,167.515,9.53942857142857,99.8125,83.125,1,58,9.011546064454295,0.35169821492752085,49,4,0,56.875,76.69375000000002
dtss,short,WGS,1265,1265,1,0,2025-11-28,166.95,9.188349999999998,99.8125,83.125,1,56,9.294378207186275,0.42662719639543734,47,2,0,56.875,76.69375000000002
dtss,short,HST,1473,1473,1,0,2025-11-11,17.4208,0.43326644997027763,34.03125,76.75,0,60,2.6432249763204103,4.506875841290852,7,60,0,56.875,76.69375000000002
dtss,short,TFSL,1482,1482,1,0,2025-11-24,13.7027,0.26817481686920236,33.34375,70.25,1,43,2.8664474772101864,2.6303758093297556,26,39,0,56.875,76.69375000000002
dtss,short,TFSL,1499,1500,2,0,2025-12-19,14.0163,0.24574383773100245,36.625,70.0,1,25,4.404216346823523,1.5943453743611793,8,21,0,56.875,76.69375000000002
dtss,short,CFFN,1484,1484,1,0,2025-11-26,6.5273,0.1439431684669367,45.65625,78.5,1,40,0.68292724059324,4.541416738844221,2,15,0,56.875,76.69375000000002
dtss,short,CPK,1485,1485,1,0,2025-11-28,137.5868,2.770337695278688,36.0625,60.03125,1,58,6.6076920261755205,-0.08689080261595801,27,53,0,56.875,76.69375000000002
dtss,short,BLD,1486,1486,1,0,2025-12-01,445.82,14.743071428571435,66.3125,83.875,1,58,2.1250660116374256,7.708597258760769,12,52,0,56.875,76.69375000000002
dtss,short,WYNN,1486,1487,2,0,2025-12-02,132.8003,4.067487169735843,59.4375,63.75,1,48,6.503353313029139,0.21833310668381098,40,1,1,56.875,76.69375000000002
dtss,short,RSPG,1488,1489,2,0,2025-12-04,82.931,1.5896656572012031,64.125,81.4375,0,60,3.625943119727731,12.38379509271504,8,58,0,56.875,76.69375000000002
dtss,short,LILAK,1489,1489,1,0,2025-12-04,8.8,0.29006428571428566,45.625,70.8125,1,49,6.9639735034105765,1.1376788396660844,24,1,0,56.875,76.69375000000002
dtss,short,PAX,1223,1223,1,0,2025-12-04,15.3339,0.3651168248925177,37.5625,68.9375,1,39,3.5763728737134897,6.231839834527453,38,23,0,56.875,76.69375000000002
dtss,short,EYE,1490,1490,1,0,2025-12-05,29.28,1.3171999999999995,63.71875,70.9375,1,58,3.1733981172183428,0.5617977528089878,55,27,1,56.875,76.69375000000002
dtss,short,LC,1492,1492,1,0,2025-12-09,19.21,0.6657857142857146,72.0,72.3125,1,32,1.321746593713124,3.6948825233344054,6,29,1,56.875,76.69375000000002
dtss,short,LC,1501,1501,1,0,2025-12-22,19.94,0.7884285714285715,72.0,72.3125,1,23,1.5220148577640913,2.1942380866098934,7,20,1,56.875,76.69375000000002
dtss,short,HIFS,1492,1492,1,0,2025-12-10,308.6915,13.204864226170047,52.03125,71.0,0,60,3.6895756987254575,2.219144362115051,15,39,0,56.875,76.69375000000002
dtss,short,SF,1493,1493,1,0,2025-12-10,86.2621,2.170284344720525,62.5,78.9375,1,31,1.626671899041096,1.4524395039646585,5,16,0,56.875,76.69375000000002
dtss,short,CORT,1494,1494,1,0,2025-12-11,87.13,2.966299999999999,60.3125,24.8125,1,48,19.711425007585213,0.6304149951117571,46,2,1,56.875,76.69375000000002
dtss,short,TSHA,1310,1310,1,0,2025-12-11,5.76,0.32200000000000006,88.9375,75.0625,0,60,4.534161490683228,0.8074534161490675,57,9,1,56.875,76.69375000000002
dtss,short,RGNX,1497,1497,1,0,2025-12-16,14.11,0.8063000000000001,54.875,74.3125,1,52,8.061515564926204,2.579684980776388,43,24,0,56.875,76.69375000000002
dtss,short,RGNX,1511,1511,1,0,2026-01-07,15.24,0.9534428571428571,44.3125,49.90625,1,38,8.002577126503947,0.9963890262357482,29,10,0,56.875,76.69375000000002
dtss,short,UAL,1499,1499,1,0,2025-12-18,112.85,3.547857142857143,70.125,75.9375,1,19,0.8822226696194873,1.7926313670223473,17,12,1,56.875,76.69375000000002
dtss,short,APP,1177,1177,1,1,2025-12-19,721.37,31.54800000000001,98.0625,62.375,1,34,11.450805122353236,0.5274502345632047,31,1,1,56.875,76.69375000000002
dtss,short,SRTA,1501,1501,1,0,2025-12-22,5.25,0.2570714285714285,57.78125,51.6875,1,46,4.240066685190331,2.9174770769658247,46,17,1,56.875,76.69375000000002
dtss,short,IVVD,1101,1102,2,0,2025-12-26,2.69,0.2166571428571429,,66.875,0,60,6.092575497824078,0.41540287485164107,57,9,0,56.875,76.69375000000002
dtss,short,VUZI,1506,1506,1,0,2025-12-30,3.85,0.33815714285714293,68.4375,49.9375,1,48,4.687169954797008,0.5618689535718809,25,2,1,56.875,76.69375000000002
dtss,short,VUZI,1508,1509,2,0,2026-01-05,3.57,0.3437285714285715,71.25,49.9375,1,45,3.796600307551638,0.42300818752337793,22,1,1,56.875,76.69375000000002
dtss,short,CMPS,1329,1330,2,0,2026-01-06,7.05,0.3951714285714288,67.375,75.4375,1,52,4.55498517822283,4.681512544284577,52,29,1,56.875,76.69375000000002
dtss,short,ALLT,1510,1510,1,0,2026-01-06,11.4,0.4474714285714287,81.25,41.0625,1,33,5.128819078632313,1.1620853685789982,21,1,1,56.875,76.69375000000002
dtss,short,ZGN,1252,1252,1,0,2026-01-06,10.7,0.22391428571428612,47.15625,64.6875,1,50,9.155289013653162,5.4708434349878745,17,28,0,56.875,76.69375000000002
dtss,short,ZGN,1254,1254,1,0,2026-01-08,10.81,0.2646285714285717,47.15625,64.6875,1,48,8.162383934355423,4.213452817965878,15,26,0,56.875,76.69375000000002
dtss,short,ZGN,1256,1257,2,0,2026-01-13,10.8,0.2624857142857145,47.15625,64.6875,1,45,8.190921954936318,4.285947534559701,12,23,0,56.875,76.69375000000002
dtss,short,LLYX,395,395,1,0,2026-01-07,26.88,1.1026483186715337,,78.625,0,60,10.039465723157399,1.142703415643933,55,1,0,56.875,76.69375000000002
dtss,short,CVS,1512,1512,1,0,2026-01-08,79.9423,1.3418170343216542,48.15625,74.3125,1,21,6.895351425224257,3.0240337514058595,12,11,0,56.875,76.69375000000002
dtss,short,CVS,1522,1522,1,0,2026-01-23,83.01,2.0868651316071314,48.15625,74.3125,1,11,5.90359185814378,0.47439577431512236,2,1,0,56.875,76.69375000000002
dtss,short,DAVE,1168,1168,1,0,2026-01-08,236.6,11.47992142857143,99.875,25.515625,1,34,7.35109560854386,1.2108096807531663,19,1,1,56.875,76.69375000000002
dtss,short,MBX,334,334,1,0,2026-01-13,36.31,2.4600714285714287,,75.625,1,39,3.6299759008158894,3.4877036090705835,39,2,0,56.875,76.69375000000002
dtss,short,CDRE,1055,1055,1,0,2026-01-21,44.5487,1.4374099950294839,,73.875,1,32,3.7245462453391265,2.929713870476896,8,30,0,56.875,76.69375000000002
dtss,short,CDRE,1057,1057,1,0,2026-01-23,43.3218,1.5182081484799004,,73.875,1,30,2.7182043543449192,3.581919913580278,6,28,0,56.875,76.69375000000002
dtss,short,YUM,1531,1532,2,0,2026-02-06,162.1825,3.4099978161282576,37.4375,77.25,1,43,3.012465272386449,2.113637717276735,38,11,0,56.875,76.69375000000002
dtss,short,MTW,1535,1535,1,0,2026-02-11,14.9,0.7017785714285714,39.40625,64.8125,1,40,5.471811417927918,0.4274852670256171,26,1,0,56.875,76.69375000000002
dtss,short,PRE,1131,1131,1,0,2026-02-12,20.96,1.6649928571428572,98.5,73.9375,1,2,0.4624644464369214,0.8528565116109453,2,2,1,56.875,76.69375000000002
dtss,short,IBOC,1540,1540,1,0,2026-02-19,71.74,1.8222009854049321,49.0625,44.5625,1,4,2.3872229434852,0.40610229383426943,3,1,0,56.875,76.69375000000002
dtss,short,OSIS,1543,1544,2,0,2026-02-25,295.26,11.385235714285713,73.875,60.1875,1,31,3.5256187054286463,0.773809187713662,26,1,1,56.875,76.69375000000002
dtss,short,GSIT,1546,1547,2,0,2026-03-02,8.69,0.6156285714285714,71.8125,26.21875,1,28,6.578642038334803,2.3065856035643013,20,10,1,56.875,76.69375000000002
dtss,short,GSIT,1549,1549,1,0,2026-03-04,8.29,0.6268285714285714,74.0,21.0,1,26,5.822963671999635,2.9035051734354353,18,8,1,56.875,76.69375000000002
dtss,short,ADAM,1547,1547,1,0,2026-03-02,8.0654,0.24759069715331603,77.75,70.125,1,28,4.379998819803976,0.27371987940997333,19,2,1,56.875,76.69375000000002
dtss,short,PNRG,1468,1470,3,0,2026-03-05,210.28,9.746428571428572,77.625,87.9375,1,25,1.5020886771711264,4.024038109197508,4,22,0,56.875,76.69375000000002
dtss,short,GPOR,1220,1220,1,0,2026-03-27,216.42,7.24641428571428,70.4375,69.375,1,9,2.9145449276390876,0.4650575949878669,7,2,1,56.875,76.69375000000002
